,ann_ret,ann_vol,sharpe,ic_mean,ic_std,t_stat
ridge_all,0.019392392868288588,0.04108480963847078,0.47200882854109755,0.003225300378091301,0.09824730685215821,0.2766168856941308
ridge_pca,0.01104400610937658,0.03576001777706841,0.3088367063524979,-0.009446758546502449,0.08255946780371491,-0.964151108303071
ridge_sel,0.00840497934307666,0.038851063762730835,0.21633846101118637,-0.010985478984552648,0.08867829932043648,-1.04383250426849
xgb_all,0.035667418979057626,0.03660702510777994,0.9743326280691784,0.00795516622027808,0.07628439495536285,0.87870424982461
xgb_pca,0.01800285338877954,0.025110241221611065,0.7169526262171241,-0.0015005945301416305,0.054946260778708886,-0.23012001327453563
xgb_sel,0.019617465137860335,0.03733740732395671,0.5254104809059206,-0.00017226865766819757,0.07844467641963443,-0.018504270487027696
market,0.05881929957688808,0.1895904570236147,0.3102439885440107,,,
