,ret_60_12,capx_gr1,mispricing_mgmt,emp_gr1,noa_gr1a,inv_gr1,at_gr1,sale_gr1,ami_126d,turnover_126d,me,dolvol,beta_60m,bidaskhl_21d,rmax5_21d,rmax1_21d,rvol_21d,ivol_capm_21d,ivol_ff3_21d,ret_1_0,rmax5_rvol_21d,oaccruals_at,taccruals_at,netis_at,age,div12m_me,chcsho_12m,eqnpo_12m,cash_at,at_me,be_me,sale_me,z_score,o_score,f_score,qmj,niq_be,op_at,ocf_at,cop_at,ope_be,gp_at,ebitda_mev,fcf_me,ni_me,ocf_me,niq_su,seas_1_1an,resff3_12_1,ret_6_1,ret_12_1
be_me,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5769230769230769,0.5769230769230769,0.6794871794871795,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.9102564102564102,1.0,1.0,1.0,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
sale_me,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5769230769230769,0.5769230769230769,0.6794871794871795,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.9102564102564102,1.0,1.0,1.0,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
z_score,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
o_score,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
f_score,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
qmj,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
niq_be,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
op_at,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
ocf_at,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
cop_at,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
ope_be,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
gp_at,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
ebitda_mev,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
fcf_me,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
ni_me,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
ocf_me,0.5641025641025641,0.14102564102564102,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.10256410256410256,0.20512820512820512,0.5897435897435898,0.5897435897435898,0.6923076923076923,0.782051282051282,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282
niq_su,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,1.0,0.07692307692307693,0.1282051282051282,0.11538461538461539,0.1282051282051282
seas_1_1an,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0641025641025641,0.02564102564102564,0.0,0.0,0.0,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.9102564102564102,0.9102564102564102,0.8974358974358975
resff3_12_1,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.9102564102564102,1.0,0.9743589743589743,0.9871794871794872
ret_6_1,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.038461538461538464,0.05128205128205128,0.01282051282051282,0.01282051282051282,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.11538461538461539,0.9102564102564102,0.9743589743589743,1.0,0.9871794871794872
ret_12_1,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.01282051282051282,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.1282051282051282,0.8974358974358975,0.9871794871794872,0.9871794871794872,1.0
