start_month,tr_end_month,model,r2,ann_ret,sharpe,ic_mean,ic_std,t_stat
2018-01,2019-01,Ridge_all,-0.025038484335216715,0.06907482878123357,2.877266120406132,0.07539887335763422,0.06651599226332976,1.9633576083757929
2018-01,2019-01,Ridge_pca,-0.0030508449496402523,0.03347106343952594,0.8591705898442527,0.05082468740545639,0.0937481201680077,0.9390155312692633
2018-01,2019-01,Ridge_sel,-0.027057776590514004,0.04165696947285119,1.8006235870648462,0.054909796536287636,0.06228183309853657,1.5270352958887854
2018-01,2019-01,XGB_all,-0.08415371621914836,0.018648252351562367,0.6531317259865445,0.027141969287036827,0.07366551335915206,0.6381720248581043
2018-01,2019-01,XGB_pca,-0.08344246116530685,0.0063245669214495315,0.24984091337304618,0.017635472465901927,0.060181946877309954,0.5075531103820194
2018-01,2019-01,XGB_sel,-0.03971791122699231,0.01273722372885247,0.36444841586771726,0.015611348224861788,0.09038500690425501,0.2991607704223994
2018-04,2019-04,Ridge_all,0.009362255035113676,0.0649657242732804,2.6759664888556047,0.05722310974400102,0.07306898174843282,1.3564351257135896
2018-04,2019-04,Ridge_pca,0.0001691894808689698,0.004882942813855706,0.12621544719808145,0.03465578279690104,0.10422395885641329,0.5759287714545536
2018-04,2019-04,Ridge_sel,0.010355961595096663,0.051477032955477314,3.524412537957815,0.05434455101584482,0.06426930857881527,1.464579681272451
2018-04,2019-04,XGB_all,-0.0068347784173861115,0.1108276538047322,8.310706568836752,0.09890815520807901,0.034895203449830915,4.9093839028507285
2018-04,2019-04,XGB_pca,-0.026011323466105685,0.06434949884572232,7.227591854367645,0.0687576588320918,0.035268648887535246,3.3767031701846597
2018-04,2019-04,XGB_sel,-0.008512284202374154,0.09845966274301068,3.2359333589816646,0.08187076586832599,0.0631240657323296,2.246438414468129
2018-07,2019-07,Ridge_all,0.00969665956076804,0.08857913545277882,3.2441998672076915,0.08311126833809736,0.0785202510560606,1.8333224551243223
2018-07,2019-07,Ridge_pca,0.003857631154483787,0.0822628864679209,3.0441028979511504,0.06480559273134003,0.059940164437840546,1.8726438320285184
2018-07,2019-07,Ridge_sel,-0.008555878831024488,0.020287024003427183,0.6199103253737887,0.03071430552367836,0.07770275140512334,0.6846441950149099
2018-07,2019-07,XGB_all,-0.03905690049014332,0.06466981127524023,3.6524183412628144,0.0743695321696596,0.04499376976453307,2.8628809927928307
2018-07,2019-07,XGB_pca,-0.05286479984976489,-0.001999199457891912,-0.11611047510398449,0.020723981163585255,0.03713320466833184,0.96665474017227
2018-07,2019-07,XGB_sel,-0.059142755571279126,0.022944368885342625,4.202451500716298,0.04361259215502755,0.01275632092711909,5.921709393630587
2018-10,2019-10,Ridge_all,-0.00021918356419026175,0.09147426074598466,3.6052205666116337,0.10432766035714779,0.04406332364435235,4.100934596578712
2018-10,2019-10,Ridge_pca,0.0015547024009758825,0.024752554266430707,1.04816449311856,0.0609206555614146,0.05393851806290803,1.9562582446130465
2018-10,2019-10,Ridge_sel,0.005131422207683811,0.09612095564309742,2.5804435454649712,0.09850471972367453,0.08851748882412223,1.9274742382913306
2018-10,2019-10,XGB_all,-0.0057704308640036395,0.05749930471702241,1.2193768466708916,0.07804020003042422,0.10192255007172875,1.3261990736142923
2018-10,2019-10,XGB_pca,-0.03490698509664614,0.0373547401701598,1.229769567627443,0.0692686223645539,0.058140240379700975,2.063575460338099
2018-10,2019-10,XGB_sel,-0.007626672257244671,0.0663255245865744,1.5369560008420915,0.07021001771596538,0.09179502293791386,1.3247702761250235
2019-01,2020-01,Ridge_all,0.0306027780950221,0.06086059326013515,4.471859208728254,0.07039870683737322,0.06063393652851407,2.010988301446261
2019-01,2020-01,Ridge_pca,-0.007102136765255507,0.053087342683362765,0.5722982095227367,0.04111281161808315,0.12626657293958626,0.5639614421039134
2019-01,2020-01,Ridge_sel,0.011851792560848007,0.04766252293286147,0.8657074217648381,0.04868357676125978,0.06961631287467486,1.211245252193705
2019-01,2020-01,XGB_all,-0.008345467090345338,0.14253598094022774,7.048544129377328,0.08435373352165536,0.03750553474470656,3.895557102762118
2019-01,2020-01,XGB_pca,-0.018081729777309707,0.09616935058831988,1.8040030707670534,0.04753724168451629,0.09603667796414017,0.8573486671416072
2019-01,2020-01,XGB_sel,-0.0070139977594083636,0.11211215166687367,5.910317000403293,0.0764423102446976,0.029052561341818006,4.557325036990142
2019-04,2020-04,Ridge_all,0.010714631504855188,-0.03205899778212311,-1.2673279025758422,0.009666443791379134,0.06534905624290534,0.25620525739413536
2019-04,2020-04,Ridge_pca,0.014695752196823397,0.08978743898397804,4.373708271640468,0.002182887778326597,0.04891051886448784,0.0773018284626698
2019-04,2020-04,Ridge_sel,-0.009496084172166519,-0.010776188572996868,-0.4878045439830599,0.0001984407755324912,0.04126492052101284,0.008329338847038919
2019-04,2020-04,XGB_all,0.009221664981876376,-0.01220373766575545,-0.3339414322367965,-0.002193273623561411,0.04473332680885376,-0.08492239727981013
2019-04,2020-04,XGB_pca,0.013841621759756229,-0.00017571663819047944,-0.012247449444290922,0.0009268033359011498,0.027913302159626407,0.0575091566460011
2019-04,2020-04,XGB_sel,0.0031163165137289006,-0.00729349377118655,-0.250683495865322,-0.003216783298687709,0.055460323264448476,-0.10046158735316435
2019-07,2020-07,Ridge_all,-0.03900519250176204,0.009618052455290592,0.20937960893925547,-0.01572040653836001,0.09317521385667944,-0.2922294643933954
2019-07,2020-07,Ridge_pca,-0.02057816480269281,0.0152722672750603,0.423387485712353,-0.044085662918819074,0.07126126763173359,-1.0715303080960965
2019-07,2020-07,Ridge_sel,-0.0501922348038808,-0.008756266454241553,-0.18568736754494136,-0.030707158812393488,0.09317105942882131,-0.5708463501993771
2019-07,2020-07,XGB_all,-0.026144823946200768,0.012932294249688482,0.27858838634775174,-0.03261353010640486,0.09253189098887507,-0.6104737572612874
2019-07,2020-07,XGB_pca,-0.03755640404702576,-0.02013074233734813,-0.48267504140957473,-0.05211649410437372,0.08317857185567079,-1.0852364219209059
2019-07,2020-07,XGB_sel,-0.03138332367968366,0.002333422728183099,0.054151006614717924,-0.037894118480872964,0.08086599164523713,-0.8116457509709212
2019-10,2020-10,Ridge_all,-0.06273954391360514,0.10348262017117843,2.433916310189886,-0.02413689385985295,0.03926580787793202,-1.0647005311116586
2019-10,2020-10,Ridge_pca,-0.014517577596655729,0.24222787205249408,4.760743948450002,0.02124762513988071,0.04944820425712749,0.7442528365860022
2019-10,2020-10,Ridge_sel,-0.06999688146581096,0.11642078145582041,2.069655568691129,-0.026560398802360302,0.060212371150701785,-0.7640283768237454
2019-10,2020-10,XGB_all,-0.044749009034228404,0.11167132418703665,2.7530724135831193,-0.01741977330388367,0.034452184039517705,-0.8757625462597771
2019-10,2020-10,XGB_pca,-0.04337099254615184,0.13630775664439043,3.8337478811387267,-0.007243886848391295,0.02674609572219176,-0.46910697531391105
2019-10,2020-10,XGB_sel,-0.04776372019358566,0.1096636289222506,2.270771804812062,-0.01923261810146084,0.042940955951828334,-0.7757599004472256
2020-01,2021-01,Ridge_all,-0.07953742280867071,-0.02780781485183202,-0.3355208839061571,-0.08311259308426039,0.13716006733104907,-1.049541873024069
2020-01,2021-01,Ridge_pca,-0.046753376380578304,-0.039033143990448896,-0.4329309678919279,-0.09501231129944088,0.154479992717488,-1.0652910297331488
2020-01,2021-01,Ridge_sel,-0.07581041686674683,-0.04204860601470765,-0.4750482040658065,-0.09386673867382848,0.14674824195029493,-1.1078971602189924
2020-01,2021-01,XGB_all,-0.08898643146000085,0.06744326486635138,0.8362013377015203,-0.011289226237042047,0.138403926302057,-0.14127860345538348
2020-01,2021-01,XGB_pca,-0.10465465196813195,0.03292288018491564,0.47710171104896665,-0.030670469224201136,0.11513265471459969,-0.4614052470168361
2020-01,2021-01,XGB_sel,-0.09360107027011999,0.07286557872465682,0.9457152401215647,0.0008698333935482436,0.1235625248864312,0.012192981918509309
2020-04,2021-04,Ridge_all,0.02052201495104211,-0.04418545656472458,-0.9051775977999086,-0.05490573888048241,0.10855608255046051,-0.8760405417531533
2020-04,2021-04,Ridge_pca,0.0006094724884372349,-0.011489686391174966,-0.20641479242264876,-0.05482057092040011,0.12563420990389546,-0.7557815200708466
2020-04,2021-04,Ridge_sel,0.02096538710154139,-0.07930445735943187,-1.6497346377407363,-0.06992978230399832,0.10447899973519166,-1.1592945589041523
2020-04,2021-04,XGB_all,0.01463266842337596,0.049269435677502235,1.142182135161493,-0.01506683111473974,0.12482625952976689,-0.20906271723671815
2020-04,2021-04,XGB_pca,0.0006979351231608533,0.025145557739947318,0.5845699335628534,-0.03026205034517132,0.11406206010637528,-0.4595341228289313
