,ann_ret,ann_vol,sharpe,ic_mean,ic_std,t_stat
ridge_all,0.024998899437960034,0.04530789210254206,0.5517559585729974,0.023812332242708276,0.10813183238617002,1.8555708665800705
ridge_pca,0.0294503279034722,0.05499563427834282,0.5355030138286756,0.02702407202665706,0.11805341116743169,1.928863182570516
ridge_sel,0.008291028961674766,0.04541002627004581,0.18258146146776943,0.010441744697138147,0.1006649812637264,0.874024944989088
xgb_all,0.03983217266762687,0.045211015436632696,0.8810280477653779,0.020265426652662115,0.09088391350627845,1.8788750792609146
xgb_pca,0.02195760939018993,0.04041059300460741,0.5433627115466094,0.011534484061894988,0.09122726034016612,1.065375523713396
xgb_sel,0.03098243094470484,0.04271075391496396,0.7254011719481721,0.016082783779136006,0.08702636293287534,1.5571826780482214
market,0.05881929957688808,0.1895904570236147,0.3102439885440107,,,
