,ann_ret,ann_vol,sharpe,ic_mean,ic_std,t_stat
ridge_all,0.040120759629172664,0.04003249030798263,1.0022049420485948,0.034319307363823395,0.09055801657752055,3.1933078361064067
ridge_pca,0.04375638960310753,0.0484284040452322,0.9035273919462429,0.034948638397081,0.09904925006561512,2.9730912784024808
ridge_sel,0.03127492773858977,0.04294493752958141,0.7282564497164984,0.029417644456496563,0.09343367519559911,2.6529779294838947
xgb_all,0.06552415581416432,0.038244559230920426,1.7132935280683939,0.03820931688155604,0.08168223391635042,3.9415844956500448
xgb_pca,0.0476908513018602,0.039875251944817246,1.1960012533051538,0.030784928724420898,0.08089731247071187,3.2065146822082915
xgb_sel,0.06176054741848447,0.036807452136216626,1.6779359568253107,0.031074030864644542,0.07666393849565792,3.4153533363881317
market,0.05881929957688808,0.1895904570236147,0.3102439885440107,,,
