date,ridge_all,ridge_pca,ridge_sel,xgb_all,xgb_pca,xgb_sel,market
2019-01-31,-0.000241825798230761,-0.004061457872292412,-0.00538701366796436,-0.01758682937083631,-0.007165096629274052,-0.017757028887744955,0.017172290114877618
2019-02-28,0.0011218524747093033,0.0009416510422999898,0.005618166233132483,0.010136506420081596,-4.614611276801536e-05,0.012691758141207751,0.0004921695362868396
2019-03-31,0.00913469300041811,0.009131418165467156,0.010909984396255835,0.0019311118454958844,0.006910816181988276,0.0030559130761729655,0.013558326448462901
2019-04-30,0.0017026419549603855,-0.005610932055746213,0.0014700353123870752,0.011251473982767471,-0.0033195441430600766,0.011530099900290112,-0.04999026346299809
2019-05-31,0.009687459860779424,0.01231293364837483,0.011492182137724613,0.011069236874790458,0.015420327556803615,0.013427066672231525,0.0348559151898752
2019-06-30,-0.00818482971127935,-0.013250236040641503,-0.010364186254149161,-0.0055519427674129195,-0.012081462967597741,-0.0004942377321873791,-0.02830904885964608
2019-07-31,0.010128870281758115,0.011784190015636468,0.012315276990014497,0.003803668093301029,0.012617416159203428,0.00463467878929719,-0.0427673405747905
2019-08-31,0.0056688835137689245,-0.0016271654368302424,-0.0016245155726719836,-0.005102552059706446,-0.0017380992450099374,-0.006695771302609197,0.02679699515507579
2019-09-30,0.004726270926019365,0.010358108582317987,0.00548287981163207,-0.005092544809540708,0.008693476099831551,-0.004557706215707414,0.02710884363990773
2019-10-31,0.006208497928370793,0.002007900279009313,0.0005840574734546078,-0.0008487951369898807,0.0025147110466936457,-0.0016268621695115755,0.014918502604423012
2019-11-30,-0.00258650749410697,-0.0015666528865663429,-0.010679105921761342,-0.0038760091559554375,-0.008145014626896527,-0.0037455839420086363,0.0457012569257018
2019-12-31,0.02028900044417332,0.016812535363628284,0.0176679002653493,0.017031337807512797,0.017306068180667586,0.017149603912091454,-0.026936568367697138
2020-01-31,0.00015298549177043472,-0.004113321587276061,-0.0021868417074524978,0.006168927808987309,0.00791934891880183,0.00467980599615573,-0.10564958498156056
2020-02-29,0.01891155160635881,0.028478248639408735,0.023232027349027465,-0.006038584047512428,-0.005152332883930716,-0.00767311806898693,-0.1885925113046582
2020-03-31,-0.003399629463058027,0.001676725030707744,-0.022001195809950868,0.0026034818887432313,0.0008954609801286543,0.0030024611044169687,0.1593038559800615
2020-04-30,0.0019371700263093317,0.002389050192977464,0.0031542390371819724,0.002636007274485,0.012819869158599471,0.0015580994275561488,0.06516007342790976
2020-05-31,0.0077212073869718,0.01151701708748714,0.015315184834703635,-0.008806908474558579,-0.007678844488591463,-0.004410791537968651,0.04924374645400428
2020-06-30,-0.009036408971763051,-0.00020667682721327795,-0.002868706120265201,-0.009532213175549567,0.007829270989057786,-0.0069171900332904825,0.037826637449710494
2020-07-31,0.014844284891449431,0.014176495363513857,0.017397105040664128,0.004890818296404132,-0.003615781596616818,0.005569975752358531,0.07448117307356288
2020-08-31,0.0024143929274061337,0.000675932533525899,-0.008666098338828327,0.010230896623363475,-0.00256613134475998,0.005311287355309159,0.003715854959299443
2020-09-30,-0.014501795509384238,-0.008062818954585445,-0.005354550922345011,-0.015177747202584734,-0.010808018495457039,-0.013080367345057266,-0.011082338945879726
2020-10-31,-0.004860834300694296,0.0035535869223741537,0.0160161735030224,0.023488934717352493,0.017473826969139093,0.0210540818657702,0.14430016676924043
2020-11-30,3.146961817478058e-05,0.006602889044314621,0.011675601161504696,0.01787640496759137,0.019965736909555224,0.017811348367996627,0.07477320683158281
2020-12-31,0.023783833245879894,0.022028868222165127,0.03422239781231175,0.02809002755352786,0.024114754681436604,0.02180388947649836,0.025888944090207998
