,ann_ret,ann_vol,sharpe,ic_mean,ic_std,t_stat
ridge_all,0.040120759629172664,0.04003249030798263,1.0022049420485948,0.034319307363823395,0.09055801657752055,3.1933078361064067
ridge_pca,0.054830908099312695,0.04744419027000754,1.1556927789739255,0.0416438265554144,0.09570035529442426,3.666622956670933
ridge_sel,0.028116936750603644,0.04350579088581886,0.6462803267821672,0.02851252556518533,0.09349391030860658,2.5696947537090575
xgb_all,0.06552415581416432,0.038244559230920426,1.7132935280683939,0.03820931688155604,0.08168223391635042,3.9415844956500448
xgb_pca,0.06049140884854145,0.03877517542863518,1.5600550656405023,0.03963223254857299,0.08027861882219929,4.159851429921279
xgb_sel,0.05324576376149601,0.035286956699795625,1.5089361265831234,0.031541026705634634,0.07349765704793956,3.616025676139337
market,0.05881929957688808,0.1895904570236147,0.3102439885440107,,,
