,ann_ret,ann_vol,sharpe,ic_mean,ic_std,t_stat
ridge_all,0.040120759629172664,0.04003249030798263,1.0022049420485948,0.034319307363823395,0.09055801657752055,3.1933078361064067
ridge_pca,0.05223648552433321,0.04654782066507956,1.1222111965280754,0.03850999487842625,0.09290559803920753,3.4926957197233053
ridge_sel,0.03127492773858977,0.04294493752958141,0.7282564497164984,0.029417644456496563,0.09343367519559911,2.6529779294838947
xgb_all,0.06552415581416432,0.038244559230920426,1.7132935280683939,0.03820931688155604,0.08168223391635042,3.9415844956500448
xgb_pca,0.05245604040592014,0.03543551891301463,1.4803237546679267,0.030132917603821575,0.07267557467098368,3.493670025755662
xgb_sel,0.06176054741848447,0.036807452136216626,1.6779359568253107,0.031074030864644542,0.07666393849565792,3.4153533363881317
market,0.05881929957688808,0.1895904570236147,0.3102439885440107,,,
