date,ridge_all,ridge_pca,ridge_sel,xgb_all,xgb_pca,xgb_sel,market
2019-01-31,-0.000241825798230761,-0.005305236651396006,-0.004861342858590075,-0.01758682937083631,-0.01029711472183697,-0.0144116824519109,0.017172290114877618
2019-02-28,0.0011218524747093033,0.0017447324118392378,-0.000559744894217649,0.010136506420081596,0.0028385514243327503,0.00537936813038367,0.0004921695362868396
2019-03-31,0.00913469300041811,0.012574090355820714,0.009485788276273424,0.0019311118454958844,0.009948709338762934,0.0031767895026148206,0.013558326448462901
2019-04-30,0.0017026419549603855,0.0013996179506742554,-0.0021339552082401516,0.011251473982767471,0.005024704114249105,0.009418203370026624,-0.04999026346299809
2019-05-31,0.009687459860779424,0.014870526431058196,0.013306627971282561,0.011069236874790458,0.014564191044157158,0.013324310643199718,0.0348559151898752
2019-06-30,-0.00818482971127935,-0.0020993638642343906,-0.012280320643666132,-0.0055519427674129195,-0.011662397759077386,4.238329386093212e-05,-0.02830904885964608
2019-07-31,0.010128870281758115,0.010286326498849025,0.01324096544844736,0.003803668093301029,0.01160113622549435,0.0052379208802979665,-0.0427673405747905
2019-08-31,0.0056688835137689245,0.009240097408439478,0.0019695195566087976,-0.005102552059706446,-0.0021213393295789634,-0.005317931096765944,0.02679699515507579
2019-09-30,0.004726270926019365,0.013351482416473229,0.006277177578148749,-0.005092544809540708,0.009047363613189235,-0.005046732010212994,0.02710884363990773
2019-10-31,0.006208497928370793,-0.004918467071686068,0.0005698522364991311,-0.0008487951369898807,-0.0023580166028029518,0.0001359296470253655,0.014918502604423012
2019-11-30,-0.00258650749410697,-0.008751438728328557,-0.010294440578352573,-0.0038760091559554375,-0.009995511609187544,-0.0042973681046837775,0.0457012569257018
2019-12-31,0.02028900044417332,0.0029969784558909213,0.018291493315743257,0.017031337807512797,0.010792221721664707,0.016427867435153624,-0.026936568367697138
2020-01-31,0.00015298549177043472,-0.001156607822420266,-0.002773981669457696,0.006168927808987309,-0.0021158836448216603,0.005845118731980369,-0.10564958498156056
2020-02-29,0.01891155160635881,0.0270844307470115,0.028193823824702778,-0.006038584047512428,0.008805324445546003,-0.010746537955317232,-0.1885925113046582
2020-03-31,-0.003399629463058027,-0.028283224469056904,-0.024573330530389046,0.0026034818887432313,-0.012465816850994193,-0.0008151874593508475,0.1593038559800615
2020-04-30,0.0019371700263093317,0.014041208803465648,0.004921761745879529,0.002636007274485,0.004539630268212789,0.002714009157497501,0.06516007342790976
2020-05-31,0.0077212073869718,0.023308685225273816,0.015107572758792862,-0.008806908474558579,-0.0008295136566602544,-0.0012454946026591932,0.04924374645400428
2020-06-30,-0.009036408971763051,0.014624913078601101,-0.0004294822303233447,-0.009532213175549567,0.009398995392470523,-0.006377572036730755,0.037826637449710494
2020-07-31,0.014844284891449431,0.01276397143259032,0.015110867755499366,0.004890818296404132,-0.0028663730206421947,0.005824676042322576,0.07448117307356288
2020-08-31,0.0024143929274061337,-0.008595998919509157,-0.0049852679015423545,0.010230896623363475,-0.0027219023292056666,0.006903683058232452,0.003715854959299443
2020-09-30,-0.014501795509384238,-0.005596335209522282,-0.009774751383273718,-0.015177747202584734,-0.009779514957352945,-0.013468101447501267,-0.011082338945879726
2020-10-31,-0.004860834300694296,0.03226851181049065,0.01189614126015004,0.023488934717352493,0.02332586588185876,0.021071176803982197,0.14430016676924043
2020-11-30,3.146961817478058e-05,0.016454306872609157,0.009033339761937244,0.01787640496759137,0.016063765189256334,0.02019403008320858,0.07477320683158281
2020-12-31,0.023783833245879894,0.03599401801416878,0.03345849211355948,0.02809002755352786,0.019938959095651604,0.025560843396543746,0.025888944090207998
2021-01-31,0.03290361498936533,0.02310696512968443,0.033910678255277896,0.03715388364048203,0.030430158382195198,0.037857056993098756,0.048942169259376764
2021-02-28,-0.01600146195874124,-0.031880540786464726,-0.019597885573692585,-0.016863329345465077,-0.018151596195975013,-0.016570209705407304,0.020867150653019962
2021-03-31,-0.00409130859921324,-0.008023126500992727,-0.008254000028325355,0.0017375274809076132,0.00269889112709844,0.0034388137432471173,0.027843422610300626
2021-04-30,0.0022371419148255697,0.0003565549936566017,0.0066829578915303025,0.019646654172000986,0.020225941695140862,0.020218218965287985,0.02465717581274743
2021-05-31,0.003550507843856636,0.011177161052475324,0.003989028385027163,0.0013586990428186,0.003188227422909485,0.0002066046779922268,0.010854874941998298
2021-06-30,-0.022037060766949466,-0.028656169255043055,-0.02420824782148516,-0.007792352468378363,-0.008647786820948265,-0.004143251627977243,-0.011483600572736096
2021-07-31,-0.007992892692470683,-0.006842025356396015,-0.008384506732571524,-0.008893048304746399,-0.01048464013243319,-0.008873744697780638,0.013530609119207185
2021-08-31,0.021207112629080597,0.012587807318689793,0.022886067087777837,0.011316151711056877,0.013776718237058776,0.012571639037747172,-0.012594003248138896
2021-09-30,0.0013565231601417524,0.0017394300993408295,0.0026384538514564624,0.014517066888773683,0.007260026318215448,0.012315885260990613,0.01013400064064735
2021-10-31,0.017209145552309166,0.021043655935249296,0.019970791025046022,0.02006526690646901,0.016421460317250877,0.018831930975283705,-0.05595223246932318
2021-11-30,0.024351864195142413,0.031061039135767472,0.03049944830641424,0.01981992674878947,0.03092305159124526,0.01628020795103073,0.032077542636775376
2021-12-31,0.04444910169201165,0.0506011045095556,0.05639506490090474,0.03175616412703307,0.04871399446253996,0.032446999864460195,-0.069587324542871
2022-01-31,0.0031497219629583904,0.015152283735471894,0.010084582510844785,0.0047180719404814,0.0060945758522994746,0.0057527752435831,-0.006300360137390575
2022-02-28,-0.00530754104949502,-0.010423082445119853,-0.010030993794474183,-0.0037425907166723144,0.0007887720023513783,-0.006995878838051219,0.016433805509178813
2022-03-31,0.04450758789833147,0.0379908483241064,0.044587094295466215,0.04167310777861037,0.044990175550236475,0.03998518638727473,-0.06894736408101405
2022-04-30,0.022684561065140156,0.02947854620054178,0.02475249547801912,0.011701798391554726,0.021406466223002997,0.009884518994970417,-0.01741941134318291
2022-05-31,0.014772096281497421,0.019930568901042587,0.022843730010131073,0.001722536244523884,0.007154771138358893,0.00409212920870399,-0.09829889503580973
2022-06-30,-0.014940878107810272,-0.01550319130688829,-0.022789585834196525,-0.010172360640497325,-0.008586070799563994,-0.009334290794789781,0.06422417866050502
2022-07-31,0.0027794486346398727,-0.004820923118068696,0.0005260829151830301,0.0057444490340394574,0.005269365149460284,0.005962005723188216,-0.011887218855069466
2022-08-31,-0.0004892668912026693,0.017341593170124465,0.008327805856105144,-0.0022626648078848954,-0.0002973743761647326,-0.0018291032882903381,-0.10748543931883377
2022-09-30,0.012103586477890237,0.003674946861355558,0.010218560116088226,0.00335698583139159,0.01376511832173315,0.00586478609132883,0.03521618253690372
2022-10-31,0.0037522854787561985,0.01306438886817597,0.005328052031407854,-0.0031585665228789986,-0.010260468141698047,0.0050767811321906775,0.0697694964859242
2022-11-30,-0.0011181715430426402,0.016249805129979894,0.0031370081367537665,0.013946645099306657,8.694356347226139e-05,0.020793320763117688,-0.017530959321993767
2022-12-31,0.01386018400748148,-0.015809015140074514,0.009560568511943021,-0.008476948762641972,0.014656273597689496,-0.012373789383698777,0.0778166227982768
2023-01-31,0.005689135433484047,0.012139263777636567,0.008123907607157796,0.003520967275122331,-0.0002717910399206661,0.002310739901222863,-0.03959030044231531
2023-02-28,-0.0015462882417026204,0.011564777397082442,-0.005956711183719415,0.003962547191960206,-0.0008295004740512149,0.0017090834285768005,-0.011365223180502867
2023-03-31,-0.013559382314663807,-0.0023604697637053997,-0.010170238466022344,-0.003986851345460613,-0.010033489023288116,-0.009742340941971642,8.150529606299861e-05
2023-04-30,0.006460709645496158,-0.01084034280569766,-0.0006552165152516067,0.004896185990095865,0.006763991890802101,0.006111667743189203,-0.010660986851783405
2023-05-31,0.0037671856646215394,0.00030668522157984183,-0.0017594769948179017,0.005770555612552028,0.004936065050622665,0.003720224709268789,0.04015960213962226
2023-06-30,-0.005904078251561739,-0.001081745837809834,-0.0056201273690059655,-0.0025858870192118494,-0.0032853170692907436,-0.0038572900327031347,0.033756272896212074
2023-07-31,0.02555613215768858,0.024253710647427335,0.02587657454093595,0.01626855257794242,0.018572937160112178,0.016207402083955692,-0.030348797538035804
2023-08-31,0.013092432855622817,0.02543261440835501,0.021850157946331585,0.00701206889790462,0.013376293406090065,0.005898769764546934,-0.045632262941424064
2023-09-30,0.010907594541603786,0.025392978036697076,0.023322073715330783,0.008454343033309948,0.014052821202080228,0.009403067087413482,-0.06350153685112689
2023-10-31,-0.012023919989630993,-0.010785364242348891,-0.01636320183337556,-0.00960554289957968,-0.009597252230228422,-0.012078619923031386,0.08146924681393222
2023-11-30,-0.004935759391316153,-0.012621134601300635,-0.010443694674061036,0.009729313782444175,-0.0018939619471119856,0.008871099625308692,0.06860222206960043
2023-12-31,0.019686791698516136,0.017794899926056488,0.01961349741968551,0.012755426091645962,0.011160683504141495,0.012338781714413513,-0.01328492101108642
2024-01-31,-0.007705091329381103,-0.01034258289587763,-0.012532748958274768,-0.0003022636810889913,-0.006202739559621099,-0.0018539527344630016,0.010119575980886315
2024-02-29,-0.001702685014342926,0.008453775156722482,0.0046861218208073905,-0.005867509847859466,0.0035306718463363074,-0.006541868622999093,0.008007304171233015
2024-03-31,0.03396564013705389,0.019514149108240963,0.028061306856965715,0.02964090274862631,0.033308837936498054,0.02760592961201551,-0.02722357328191461
2024-04-30,0.0029456022526864437,0.0004616683289338855,0.005543035374473395,0.008016118210104948,0.0017402382358423596,0.008492890775259191,0.015190803417551605
2024-05-31,0.012416762923364077,0.009977158373373986,0.012103910706976603,0.007708018555913913,0.008271533863399252,0.007061898347369516,-0.0041000641719934035
2024-06-30,0.01916778941271243,0.00995573070910489,0.020029353440150825,0.015542445748682684,0.015913792070234408,0.016084436526892454,0.04337048587397817
2024-07-31,0.008784562655214392,0.012829179835612917,0.01569075237379533,0.012389131274104006,0.01302901453839846,0.012282499491551161,-0.0024646427868305057
2024-08-31,-0.004250884961868678,-0.0007971459014864744,-0.0012358453893902242,0.0004783185340270829,-0.0005069763897949754,0.0008124589688240039,0.010576241155498843
