,ann_ret,ann_vol,sharpe,ic_mean,ic_std,t_stat
ridge_all,0.0632151767866801,0.04832726735747995,1.3080643753157675,0.047534461293892216,0.09666062805782454,4.143698404380146
ridge_pca,0.06410469800502534,0.04983348122447006,1.2863780821627127,0.04281511349701111,0.10058485788351494,3.586688558024865
ridge_sel,0.07275299140058739,0.055600914220211524,1.3084855244006204,0.053001605416142766,0.11212960117685007,3.9828864168600804
xgb_all,0.06579931512585968,0.042230720622055296,1.55809122261332,0.03714563032195065,0.08429016615028533,3.7132996505635414
xgb_pca,0.06997013725387155,0.04213298141271924,1.6606975084072437,0.04138431045266455,0.08481143197267522,4.111596632941275
xgb_sel,0.057102492652399445,0.04177543464546335,1.3668916466582006,0.034707351841773294,0.0823997236455507,3.5491544377879882
market,0.05881929957688808,0.1895904570236147,0.3102439885440107,,,
